CryptoID,Date,Open,High,Low,Close,Adj Close,Volume
ADA-GBP,2020-04-05,0.026508,0.026545,0.025841,0.026192,0.026192,53071073
ADA-GBP,2020-04-06,0.026189,0.029108,0.026136,0.029085,0.029085,95659002
ADA-GBP,2020-04-07,0.029117,0.029947,0.028245,0.028472,0.028472,94994941
ADA-GBP,2020-04-08,0.028468,0.029703,0.028459,0.029305,0.029305,81418339
ADA-GBP,2020-04-09,0.029276,0.029472,0.028655,0.029067,0.029067,69376697
ADA-GBP,2020-04-10,0.029037,0.029108,0.026071,0.026681,0.026681,77096693
ADA-GBP,2020-04-11,0.026681,0.027325,0.026329,0.026797,0.026797,60776146
ADA-GBP,2020-04-12,0.026777,0.027837,0.026573,0.027132,0.027132,59190634
ADA-GBP,2020-04-13,0.027113,0.027161,0.025644,0.026434,0.026434,67069710
ADA-GBP,2020-04-14,0.026447,0.026756,0.025966,0.026117,0.026117,59113782
ADA-GBP,2020-04-15,0.026105,0.026723,0.025424,0.025447,0.025447,54497391
ADA-GBP,2020-04-16,0.025477,0.027725,0.024989,0.027556,0.027556,81136877
ADA-GBP,2020-04-17,0.027572,0.027923,0.027458,0.027638,0.027638,63459760
ADA-GBP,2020-04-18,0.027677,0.029434,0.027639,0.02922,0.02922,71860105
ADA-GBP,2020-04-19,0.029236,0.029448,0.028482,0.028684,0.028684,70094027
ADA-GBP,2020-04-20,0.028676,0.029419,0.027453,0.027467,0.027467,75788701
ADA-GBP,2020-04-21,0.027454,0.028468,0.027668,0.028214,0.028214,70209977
ADA-GBP,2020-04-22,0.028205,0.029812,0.028105,0.02967,0.02967,64025454
ADA-GBP,2020-04-23,0.029679,0.033899,0.029647,0.032875,0.032875,131535988
ADA-GBP,2020-04-24,0.032884,0.035496,0.032884,0.03386,0.03386,142526271
ADA-GBP,2020-04-25,0.033861,0.035317,0.03348,0.034297,0.034297,82183459
ADA-GBP,2020-04-26,0.034295,0.037368,0.03414,0.0371,0.0371,121793263
ADA-GBP,2020-04-27,0.037149,0.038468,0.035968,0.037514,0.037514,136037267
ADA-GBP,2020-04-28,0.037538,0.038711,0.037218,0.037955,0.037955,116277533
ADA-GBP,2020-04-29,0.037983,0.041697,0.037714,0.041451,0.041451,154361341
ADA-GBP,2020-04-30,0.041469,0.043495,0.03782,0.038034,0.038034,192763606
ADA-GBP,2020-05-01,0.038018,0.04136,0.037978,0.041001,0.041001,135615447
ADA-GBP,2020-05-02,0.04095,0.041202,0.039906,0.040805,0.040805,102494107
ADA-GBP,2020-05-03,0.040819,0.041346,0.038643,0.039295,0.039295,112346294
ADA-GBP,2020-05-04,0.039323,0.040368,0.03749,0.039906,0.039906,138401570
ADA-GBP,2020-05-05,0.039909,0.040498,0.039386,0.039671,0.039671,102933544
ADA-GBP,2020-05-06,0.039627,0.041394,0.039392,0.040379,0.040379,106577882
ADA-GBP,2020-05-07,0.040357,0.041674,0.039564,0.041288,0.041288,115917256
ADA-GBP,2020-05-08,0.04127,0.043216,0.04099,0.04216,0.04216,139164763
ADA-GBP,2020-05-09,0.042124,0.042744,0.04153,0.041702,0.041702,114172371
ADA-GBP,2020-05-10,0.041709,0.041709,0.036275,0.0384,0.0384,183102056
ADA-GBP,2020-05-11,0.038416,0.040156,0.036888,0.039015,0.039015,167331800
ADA-GBP,2020-05-12,0.039004,0.0413,0.038847,0.041149,0.041149,139455059
ADA-GBP,2020-05-13,0.041104,0.042553,0.040515,0.042053,0.042053,121209121
ADA-GBP,2020-05-14,0.041965,0.042501,0.04135,0.041604,0.041604,118107130
ADA-GBP,2020-05-15,0.041584,0.042672,0.040942,0.041692,0.041692,117851885
ADA-GBP,2020-05-16,0.041659,0.042325,0.041379,0.042079,0.042079,102376578
ADA-GBP,2020-05-17,0.042064,0.043027,0.042064,0.042489,0.042489,95547375
ADA-GBP,2020-05-18,0.042447,0.045282,0.042275,0.044477,0.044477,149922940
ADA-GBP,2020-05-19,0.044454,0.046458,0.043349,0.04606,0.04606,152242942
ADA-GBP,2020-05-20,0.046068,0.046827,0.044599,0.046476,0.046476,166136100
ADA-GBP,2020-05-21,0.046471,0.047095,0.041334,0.042746,0.042746,186828068
ADA-GBP,2020-05-22,0.042776,0.046787,0.042115,0.045893,0.045893,184421686
ADA-GBP,2020-05-23,0.045898,0.046389,0.044793,0.045472,0.045472,107904469
ADA-GBP,2020-05-24,0.045426,0.046071,0.043194,0.043197,0.043197,89087932
ADA-GBP,2020-05-25,0.042825,0.044573,0.041955,0.044268,0.044268,150739319
ADA-GBP,2020-05-26,0.044162,0.044383,0.042162,0.043323,0.043323,131543190
ADA-GBP,2020-05-27,0.043363,0.045662,0.043206,0.044991,0.044991,150964016
ADA-GBP,2020-05-28,0.04494,0.054528,0.044876,0.052398,0.052398,298752551
ADA-GBP,2020-05-29,0.052468,0.054073,0.050999,0.052384,0.052384,318893419
ADA-GBP,2020-05-30,0.052479,0.062584,0.051702,0.062347,0.062347,479148051
ADA-GBP,2020-05-31,0.062304,0.069696,0.058817,0.060222,0.060222,687607816
ADA-GBP,2020-06-01,0.060134,0.065957,0.059672,0.065015,0.065015,546101600
ADA-GBP,2020-06-02,0.064867,0.066025,0.058994,0.062367,0.062367,468001991
ADA-GBP,2020-06-03,0.062417,0.068066,0.061504,0.067948,0.067948,444094593
ADA-GBP,2020-06-04,0.067889,0.071834,0.067325,0.070579,0.070579,470585624
ADA-GBP,2020-06-05,0.070619,0.070845,0.066567,0.06746,0.06746,282434301
ADA-GBP,2020-06-06,0.067466,0.068827,0.067251,0.067921,0.067921,182238933
ADA-GBP,2020-06-07,0.067929,0.069957,0.065545,0.068071,0.068071,249130089
ADA-GBP,2020-06-08,0.06811,0.068465,0.066688,0.067856,0.067856,167097527
ADA-GBP,2020-06-09,0.067867,0.067882,0.065608,0.065608,0.065608,167644475
ADA-GBP,2020-06-10,0.065599,0.065729,0.062828,0.065709,0.065709,256936856
ADA-GBP,2020-06-11,0.065716,0.066924,0.059075,0.059925,0.059925,255861092
ADA-GBP,2020-06-12,0.059932,0.064051,0.059826,0.063418,0.063418,194522740
ADA-GBP,2020-06-13,0.063465,0.0635,0.061838,0.062998,0.062998,128686203
ADA-GBP,2020-06-14,0.063058,0.063114,0.061057,0.061361,0.061361,114031465
ADA-GBP,2020-06-15,0.061361,0.06335,0.055962,0.062028,0.062028,261396723
ADA-GBP,2020-06-16,0.062024,0.062903,0.061301,0.06283,0.06283,172034584
ADA-GBP,2020-06-17,0.06284,0.066666,0.061829,0.066483,0.066483,234800694
ADA-GBP,2020-06-18,0.066483,0.067397,0.064723,0.066128,0.066128,196775557
ADA-GBP,2020-06-19,0.0661,0.0661,0.063527,0.064462,0.064462,171391998
ADA-GBP,2020-06-20,0.064462,0.065142,0.062711,0.064248,0.064248,135435288
ADA-GBP,2020-06-21,0.064231,0.065538,0.063441,0.063545,0.063545,123041311
ADA-GBP,2020-06-22,0.063543,0.066884,0.063575,0.066884,0.066884,161807028
ADA-GBP,2020-06-23,0.066726,0.067269,0.065483,0.066236,0.066236,146987834
ADA-GBP,2020-06-24,0.06627,0.069536,0.064823,0.066536,0.066536,243496102
ADA-GBP,2020-06-25,0.066563,0.067228,0.06408,0.065754,0.065754,166625978
ADA-GBP,2020-06-26,0.065787,0.066026,0.064369,0.065311,0.065311,132451127
ADA-GBP,2020-06-27,0.065308,0.065842,0.061684,0.062956,0.062956,120099014
ADA-GBP,2020-06-28,0.062956,0.065981,0.061799,0.065134,0.065134,153025309
ADA-GBP,2020-06-29,0.065134,0.068555,0.065135,0.068135,0.068135,223891144
ADA-GBP,2020-06-30,0.068117,0.069055,0.066696,0.0671,0.0671,168473176
ADA-GBP,2020-07-01,0.067096,0.077021,0.066645,0.076982,0.076982,330137569
ADA-GBP,2020-07-02,0.077739,0.077739,0.071452,0.075661,0.075661,333777290
ADA-GBP,2020-07-03,0.075654,0.081447,0.074406,0.077334,0.077334,359751685
ADA-GBP,2020-07-04,0.077425,0.080558,0.077013,0.080065,0.080065,260511039
ADA-GBP,2020-07-05,0.080075,0.080075,0.075624,0.078723,0.078723,210118266
ADA-GBP,2020-07-06,0.078723,0.084504,0.077957,0.084211,0.084211,268956610
ADA-GBP,2020-07-07,0.083999,0.094708,0.082511,0.093736,0.093736,458924629
ADA-GBP,2020-07-08,0.093685,0.108732,0.092003,0.102998,0.102998,920591126
ADA-GBP,2020-07-09,0.102998,0.102998,0.093767,0.098606,0.098606,522887273
ADA-GBP,2020-07-10,0.098556,0.098715,0.088037,0.093733,0.093733,406626527
ADA-GBP,2020-07-11,0.093759,0.100388,0.093424,0.099199,0.099199,311536729
ADA-GBP,2020-07-12,0.0993,0.101231,0.096017,0.1004,0.1004,269273089
ADA-GBP,2020-07-13,0.1004,0.106458,0.097286,0.098912,0.098912,441251489
ADA-GBP,2020-07-14,0.099001,0.106877,0.096811,0.105001,0.105001,357564923
ADA-GBP,2020-07-15,0.105028,0.104784,0.101242,0.10355,0.10355,232470440
ADA-GBP,2020-07-16,0.103572,0.105343,0.095369,0.100266,0.100266,337470140
ADA-GBP,2020-07-17,0.100299,0.100668,0.097067,0.097451,0.097451,184569013
ADA-GBP,2020-07-18,0.097309,0.098928,0.094286,0.097466,0.097466,176134458
ADA-GBP,2020-07-19,0.097471,0.09912,0.096464,0.098402,0.098402,126480008
ADA-GBP,2020-07-20,0.098411,0.09872,0.092361,0.093132,0.093132,139219034
ADA-GBP,2020-07-21,0.093116,0.097863,0.092252,0.096581,0.096581,164098837
ADA-GBP,2020-07-22,0.096594,0.097635,0.094841,0.09735,0.09735,124004731
ADA-GBP,2020-07-23,0.097385,0.098884,0.097092,0.097237,0.097237,158368999
ADA-GBP,2020-07-24,0.097351,0.097477,0.094634,0.095288,0.095288,155343750
ADA-GBP,2020-07-25,0.095318,0.113103,0.095318,0.112245,0.112245,492781378
ADA-GBP,2020-07-26,0.11177,0.120161,0.110453,0.11573,0.11573,580649779
ADA-GBP,2020-07-27,0.115561,0.116595,0.101202,0.107681,0.107681,578657463
ADA-GBP,2020-07-28,0.107673,0.116195,0.105313,0.11498,0.11498,493722860
ADA-GBP,2020-07-29,0.115018,0.115518,0.107166,0.107743,0.107743,348091380
ADA-GBP,2020-07-30,0.107811,0.108634,0.105439,0.107155,0.107155,196319041
ADA-GBP,2020-07-31,0.107219,0.107421,0.104201,0.106072,0.106072,176274084
ADA-GBP,2020-08-01,0.106072,0.111444,0.105842,0.10972,0.10972,277009411
ADA-GBP,2020-08-02,0.10986,0.112408,0.099488,0.101929,0.101929,321677336
ADA-GBP,2020-08-03,0.101924,0.105541,0.101224,0.105004,0.105004,189906504
ADA-GBP,2020-08-04,0.105002,0.112988,0.104638,0.109289,0.109289,287399034
ADA-GBP,2020-08-05,0.109374,0.110934,0.107896,0.108703,0.108703,209362333
ADA-GBP,2020-08-06,0.10871,0.110778,0.107057,0.109648,0.109648,212078671
ADA-GBP,2020-08-07,0.109673,0.1118,0.103505,0.106632,0.106632,475517052
ADA-GBP,2020-08-08,0.106582,0.112939,0.105845,0.111709,0.111709,249446462
ADA-GBP,2020-08-09,0.112119,0.116485,0.109492,0.111283,0.111283,327065100
ADA-GBP,2020-08-10,0.111388,0.112198,0.109292,0.110014,0.110014,238479173
ADA-GBP,2020-08-11,0.109902,0.11065,0.102273,0.105299,0.105299,455928461
ADA-GBP,2020-08-12,0.10529,0.10649,0.095723,0.105318,0.105318,333082144
ADA-GBP,2020-08-13,0.105395,0.109652,0.102161,0.108075,0.108075,360098373
ADA-GBP,2020-08-14,0.108131,0.109064,0.105494,0.10571,0.10571,271831496
ADA-GBP,2020-08-15,0.105669,0.107463,0.104943,0.105684,0.105684,262487473
ADA-GBP,2020-08-16,0.105716,0.106344,0.104255,0.105655,0.105655,217127070
ADA-GBP,2020-08-17,0.105655,0.109968,0.10559,0.107522,0.107522,324756447
ADA-GBP,2020-08-18,0.107445,0.109021,0.102934,0.103685,0.103685,257044004
ADA-GBP,2020-08-19,0.103685,0.104061,0.097822,0.098609,0.098609,292366534
ADA-GBP,2020-08-20,0.098635,0.101311,0.097557,0.101089,0.101089,237542928
ADA-GBP,2020-08-21,0.101009,0.101191,0.094076,0.09456,0.09456,277380101
ADA-GBP,2020-08-22,0.09455,0.096065,0.091705,0.095707,0.095707,226211197
ADA-GBP,2020-08-23,0.095612,0.096003,0.092057,0.092867,0.092867,177366571
ADA-GBP,2020-08-24,0.092856,0.09614,0.092307,0.095242,0.095242,212705447
ADA-GBP,2020-08-25,0.09527,0.095346,0.082563,0.086141,0.086141,328360159
ADA-GBP,2020-08-26,0.086182,0.08913,0.084651,0.087218,0.087218,238130312
ADA-GBP,2020-08-27,0.087197,0.087847,0.079143,0.080931,0.080931,274204545
ADA-GBP,2020-08-28,0.080969,0.082994,0.080605,0.081981,0.081981,206479826
ADA-GBP,2020-08-29,0.081997,0.088118,0.081478,0.087418,0.087418,236285443
ADA-GBP,2020-08-30,0.087385,0.088668,0.085601,0.08792,0.08792,222383477
ADA-GBP,2020-08-31,0.087961,0.094564,0.0854,0.091809,0.091809,339403370
ADA-GBP,2020-09-01,0.09175,0.095131,0.089796,0.093598,0.093598,336817543
ADA-GBP,2020-09-02,0.093647,0.094413,0.084063,0.086614,0.086614,320190477
ADA-GBP,2020-09-03,0.086558,0.087314,0.072041,0.0725,0.0725,366724822
ADA-GBP,2020-09-04,0.072375,0.078328,0.070805,0.077148,0.077148,387547366
ADA-GBP,2020-09-05,0.077106,0.07829,0.065819,0.067719,0.067719,362358749
ADA-GBP,2020-09-06,0.067719,0.071627,0.065395,0.070261,0.070261,343214008
ADA-GBP,2020-09-07,0.070271,0.070803,0.066067,0.070918,0.070918,351971499
ADA-GBP,2020-09-08,0.070845,0.073501,0.068591,0.070189,0.070189,470506718
ADA-GBP,2020-09-09,0.070296,0.073627,0.069302,0.071812,0.071812,440509081
ADA-GBP,2020-09-10,0.071877,0.077812,0.071877,0.075856,0.075856,631830055
ADA-GBP,2020-09-11,0.075856,0.076222,0.072826,0.075802,0.075802,602733156
ADA-GBP,2020-09-12,0.075898,0.077147,0.074498,0.076278,0.076278,546474395
ADA-GBP,2020-09-13,0.076278,0.077961,0.072636,0.074083,0.074083,602673693
ADA-GBP,2020-09-14,0.074122,0.076179,0.073079,0.075312,0.075312,662847296
ADA-GBP,2020-09-15,0.075344,0.076229,0.072438,0.072588,0.072588,631448769
ADA-GBP,2020-09-16,0.072512,0.072703,0.069256,0.070719,0.070719,634594403
ADA-GBP,2020-09-17,0.070723,0.072827,0.07024,0.072609,0.072609,636270400
ADA-GBP,2020-09-18,0.072609,0.072609,0.06969,0.070515,0.070515,541355373
ADA-GBP,2020-09-19,0.070363,0.072055,0.070168,0.070961,0.070961,478300006
ADA-GBP,2020-09-20,0.070965,0.071413,0.06841,0.069151,0.069151,528026215
ADA-GBP,2020-09-21,0.069171,0.069694,0.061273,0.06274,0.06274,442064113
ADA-GBP,2020-09-22,0.062756,0.065174,0.062728,0.064158,0.064158,248698030
ADA-GBP,2020-09-23,0.064013,0.064968,0.059934,0.060377,0.060377,394116644
ADA-GBP,2020-09-24,0.060381,0.065506,0.059652,0.064927,0.064927,467700671
ADA-GBP,2020-09-25,0.064906,0.07712,0.064812,0.075987,0.075987,709618959
ADA-GBP,2020-09-26,0.076033,0.077988,0.072835,0.074981,0.074981,509471648
ADA-GBP,2020-09-27,0.074946,0.080275,0.074389,0.079353,0.079353,570343706
ADA-GBP,2020-09-28,0.079354,0.082959,0.078064,0.078196,0.078196,640885907
ADA-GBP,2020-09-29,0.077953,0.080288,0.076245,0.078649,0.078649,534798819
ADA-GBP,2020-09-30,0.078525,0.078457,0.075767,0.078243,0.078243,476458951
ADA-GBP,2020-10-01,0.078316,0.080535,0.074327,0.075947,0.075947,577167126
ADA-GBP,2020-10-02,0.076013,0.077759,0.069925,0.071834,0.071834,640546259
ADA-GBP,2020-10-03,0.071823,0.073577,0.071525,0.072225,0.072225,427594520
ADA-GBP,2020-10-04,0.07231,0.074979,0.071673,0.074519,0.074519,539439615
ADA-GBP,2020-10-05,0.074562,0.076288,0.074253,0.075075,0.075075,481767910
ADA-GBP,2020-10-06,0.075069,0.075831,0.071324,0.072035,0.072035,774616096
ADA-GBP,2020-10-07,0.072077,0.072998,0.069821,0.072622,0.072622,474787596
ADA-GBP,2020-10-08,0.07261,0.074828,0.070094,0.074308,0.074308,533623559
ADA-GBP,2020-10-09,0.0744,0.078534,0.073519,0.078132,0.078132,584412323
ADA-GBP,2020-10-10,0.07778,0.084715,0.077764,0.080488,0.080488,707910078
ADA-GBP,2020-10-11,0.080394,0.083431,0.079995,0.081759,0.081759,612002965
ADA-GBP,2020-10-12,0.081766,0.086557,0.078845,0.084223,0.084223,628640818
ADA-GBP,2020-10-13,0.08417,0.087505,0.083707,0.084155,0.084155,636437489
ADA-GBP,2020-10-14,0.0845,0.086005,0.081179,0.082459,0.082459,548154231
ADA-GBP,2020-10-15,0.082398,0.083278,0.080978,0.082648,0.082648,435731004
ADA-GBP,2020-10-16,0.082735,0.083251,0.0793,0.080576,0.080576,428619638
ADA-GBP,2020-10-17,0.080695,0.082833,0.080035,0.082155,0.082155,365470815
ADA-GBP,2020-10-18,0.082109,0.083262,0.081537,0.083078,0.083078,334864459
ADA-GBP,2020-10-19,0.083099,0.085426,0.082143,0.083936,0.083936,379045785
ADA-GBP,2020-10-20,0.083887,0.084014,0.078205,0.07911,0.07911,546434541
ADA-GBP,2020-10-21,0.079129,0.082218,0.078574,0.080877,0.080877,593639260
ADA-GBP,2020-10-22,0.080778,0.085926,0.080348,0.084548,0.084548,713668564
ADA-GBP,2020-10-23,0.084645,0.085497,0.081045,0.082865,0.082865,851761107
ADA-GBP,2020-10-24,0.082865,0.084061,0.082434,0.082845,0.082845,665512755
ADA-GBP,2020-10-25,0.082845,0.083346,0.081361,0.081476,0.081476,553700909
ADA-GBP,2020-10-26,0.081476,0.082371,0.076354,0.079212,0.079212,676296440
ADA-GBP,2020-10-27,0.079212,0.080737,0.078262,0.078908,0.078908,701029706
ADA-GBP,2020-10-28,0.078909,0.079327,0.073684,0.0762,0.0762,674964485
ADA-GBP,2020-10-29,0.0762,0.077396,0.073468,0.073756,0.073756,682889375
ADA-GBP,2020-10-30,0.073757,0.073938,0.069969,0.072111,0.072111,660938022
ADA-GBP,2020-10-31,0.072111,0.073596,0.071231,0.071886,0.071886,511851672
ADA-GBP,2020-11-01,0.071886,0.076201,0.071729,0.075969,0.075969,471582085
ADA-GBP,2020-11-02,0.075969,0.077323,0.070978,0.071308,0.071308,632845571
ADA-GBP,2020-11-03,0.071308,0.07156,0.068144,0.071216,0.071216,655211903
ADA-GBP,2020-11-04,0.071216,0.073914,0.070903,0.073554,0.073554,803445677
ADA-GBP,2020-11-05,0.073554,0.074333,0.070452,0.073819,0.073819,422005662
ADA-GBP,2020-11-06,0.073818,0.083361,0.073552,0.082938,0.082938,545595558
ADA-GBP,2020-11-07,0.082938,0.086025,0.075552,0.07705,0.07705,655018453
ADA-GBP,2020-11-08,0.07705,0.082309,0.076138,0.080896,0.080896,474801555
ADA-GBP,2020-11-09,0.080896,0.081939,0.07727,0.079992,0.079992,609302988
ADA-GBP,2020-11-10,0.079992,0.082224,0.078435,0.079788,0.079788,528438018
ADA-GBP,2020-11-11,0.079788,0.082098,0.079581,0.080127,0.080127,477582742
ADA-GBP,2020-11-12,0.080127,0.080781,0.078421,0.079662,0.079662,483400294
ADA-GBP,2020-11-13,0.079662,0.081904,0.079317,0.08063,0.08063,362136417
ADA-GBP,2020-11-14,0.08063,0.080971,0.077102,0.078971,0.078971,327756059
ADA-GBP,2020-11-15,0.078971,0.079622,0.074925,0.076045,0.076045,271031787
ADA-GBP,2020-11-16,0.076045,0.079535,0.075428,0.078666,0.078666,302915737
ADA-GBP,2020-11-17,0.07978,0.084415,0.079503,0.082675,0.082675,469625266
ADA-GBP,2020-11-18,0.082675,0.084132,0.078079,0.080269,0.080269,522553372
ADA-GBP,2020-11-19,0.080269,0.081434,0.079081,0.079915,0.079915,445880389
ADA-GBP,2020-11-20,0.079915,0.08899,0.079817,0.088986,0.088986,518261412
ADA-GBP,2020-11-21,0.088986,0.100561,0.087892,0.100065,0.100065,1042508678
ADA-GBP,2020-11-22,0.100065,0.114893,0.090465,0.108814,0.108814,1724391822
ADA-GBP,2020-11-23,0.108814,0.118441,0.107042,0.115192,0.115192,1653562016
ADA-GBP,2020-11-24,0.115238,0.136559,0.115238,0.124466,0.124466,1920413918
ADA-GBP,2020-11-25,0.124483,0.131173,0.112012,0.115945,0.115945,1324905619
ADA-GBP,2020-11-26,0.115904,0.119659,0.092195,0.10355,0.10355,1889457861
ADA-GBP,2020-11-27,0.103559,0.108278,0.098259,0.105984,0.105984,1131558285
ADA-GBP,2020-11-28,0.106019,0.128936,0.104881,0.123842,0.123842,1452160952
ADA-GBP,2020-11-29,0.123941,0.128189,0.118449,0.124999,0.124999,1298703165
ADA-GBP,2020-11-30,0.124993,0.129611,0.120329,0.128447,0.128447,1613257430
ADA-GBP,2020-12-01,0.128491,0.130348,0.110001,0.116223,0.116223,1543517116
ADA-GBP,2020-12-02,0.116203,0.119506,0.112897,0.118604,0.118604,1022991750
ADA-GBP,2020-12-03,0.118631,0.124587,0.116358,0.122073,0.122073,957424351
ADA-GBP,2020-12-04,0.122071,0.122172,0.109352,0.110303,0.110303,893352635
ADA-GBP,2020-12-05,0.110245,0.120081,0.109227,0.118805,0.118805,770936181
ADA-GBP,2020-12-06,0.118798,0.120842,0.114163,0.118427,0.118427,660569762
ADA-GBP,2020-12-07,0.118434,0.11857,0.113418,0.115408,0.115408,591096314
ADA-GBP,2020-12-08,0.115405,0.115988,0.103977,0.105445,0.105445,702699209
ADA-GBP,2020-12-09,0.105455,0.111814,0.097291,0.110855,0.110855,988172569
ADA-GBP,2020-12-10,0.110859,0.111016,0.105273,0.106741,0.106741,600289595
ADA-GBP,2020-12-11,0.106761,0.107893,0.102381,0.105427,0.105427,532890473
ADA-GBP,2020-12-12,0.105408,0.111345,0.105244,0.109228,0.109228,393013947
ADA-GBP,2020-12-13,0.109261,0.11815,0.108485,0.115616,0.115616,506895732
ADA-GBP,2020-12-14,0.115655,0.11857,0.111686,0.118563,0.118563,440562994
ADA-GBP,2020-12-15,0.118617,0.119827,0.115254,0.11475,0.11475,451538582
ADA-GBP,2020-12-16,0.114755,0.12413,0.111631,0.124123,0.124123,723380985
ADA-GBP,2020-12-17,0.124109,0.128186,0.119035,0.120483,0.120483,876065842
ADA-GBP,2020-12-18,0.120458,0.124926,0.11732,0.122019,0.122019,814272874
ADA-GBP,2020-12-19,0.122013,0.126076,0.120777,0.121807,0.121807,433858133
ADA-GBP,2020-12-20,0.121817,0.124033,0.11811,0.120858,0.120858,544044814
ADA-GBP,2020-12-21,0.12087,0.12377,0.111332,0.113522,0.113522,847680356
ADA-GBP,2020-12-22,0.113506,0.119972,0.111267,0.116536,0.116536,849439277
ADA-GBP,2020-12-23,0.116571,0.117649,0.094423,0.100938,0.100938,1098564161
ADA-GBP,2020-12-24,0.100985,0.11381,0.097653,0.112744,0.112744,1084267153
ADA-GBP,2020-12-25,0.112746,0.123452,0.110843,0.11603,0.11603,824705231
ADA-GBP,2020-12-26,0.116024,0.119283,0.11033,0.116221,0.116221,877764575
ADA-GBP,2020-12-27,0.116229,0.123451,0.112382,0.113797,0.113797,1163129127
ADA-GBP,2020-12-28,0.113811,0.132825,0.113124,0.131258,0.131258,1286444505
ADA-GBP,2020-12-29,0.131239,0.145427,0.129071,0.142368,0.142368,2198651360
ADA-GBP,2020-12-30,0.142263,0.143103,0.129618,0.135038,0.135038,1357013548
ADA-GBP,2020-12-31,0.135034,0.135835,0.129452,0.132678,0.132678,828166015
ADA-GBP,2021-01-01,0.132667,0.134722,0.125791,0.128245,0.128245,820754337
ADA-GBP,2021-01-02,0.128252,0.134757,0.123771,0.129761,0.129761,1030387444
ADA-GBP,2021-01-03,0.129731,0.152548,0.126802,0.149836,0.149836,1683940430
ADA-GBP,2021-01-04,0.150012,0.175172,0.142174,0.16562,0.16562,2402695032
ADA-GBP,2021-01-05,0.16566,0.194453,0.153299,0.189553,0.189553,3006563556
ADA-GBP,2021-01-06,0.189726,0.254447,0.187959,0.243612,0.243612,4529468826
ADA-GBP,2021-01-07,0.243885,0.259419,0.208756,0.221075,0.221075,3794776890
ADA-GBP,2021-01-08,0.221375,0.235517,0.196488,0.2253,0.2253,3362355591
ADA-GBP,2021-01-09,0.225311,0.2496,0.218704,0.245456,0.245456,2694786760
ADA-GBP,2021-01-10,0.245447,0.250926,0.209742,0.225538,0.225538,2761316543
ADA-GBP,2021-01-11,0.225612,0.225612,0.172461,0.203697,0.203697,3526353521
ADA-GBP,2021-01-12,0.203537,0.231195,0.196659,0.209997,0.209997,2954047176
ADA-GBP,2021-01-13,0.209766,0.230523,0.199273,0.22979,0.22979,1946808117
ADA-GBP,2021-01-14,0.229744,0.236518,0.219026,0.226855,0.226855,1963658723
ADA-GBP,2021-01-15,0.226971,0.240876,0.20671,0.22271,0.22271,2335081841
ADA-GBP,2021-01-16,0.222697,0.269021,0.222504,0.259369,0.259369,3294079149
ADA-GBP,2021-01-17,0.25929,0.291157,0.252297,0.279904,0.279904,4139381558
ADA-GBP,2021-01-18,0.279817,0.291088,0.270387,0.273456,0.273456,2562284911
ADA-GBP,2021-01-19,0.273477,0.281299,0.267272,0.270544,0.270544,2167544399
ADA-GBP,2021-01-20,0.270397,0.275202,0.24264,0.274683,0.274683,2401209794
ADA-GBP,2021-01-21,0.274723,0.277145,0.219488,0.225958,0.225958,2598881824
ADA-GBP,2021-01-22,0.225845,0.262503,0.206537,0.255509,0.255509,2972038430
ADA-GBP,2021-01-23,0.25533,0.261089,0.246097,0.252634,0.252634,2032682748
ADA-GBP,2021-01-24,0.252592,0.269442,0.2476,0.258578,0.258578,1855714496
ADA-GBP,2021-01-25,0.258556,0.265687,0.249893,0.251441,0.251441,1710815763
ADA-GBP,2021-01-26,0.251408,0.255891,0.237451,0.250534,0.250534,1861531938
ADA-GBP,2021-01-27,0.250522,0.250522,0.223558,0.229016,0.229016,1950719910
ADA-GBP,2021-01-28,0.228973,0.257469,0.224029,0.252195,0.252195,2086057218
ADA-GBP,2021-01-29,0.256727,0.267526,0.2423,0.253879,0.253879,2455496691
ADA-GBP,2021-01-30,0.25384,0.27181,0.246103,0.264618,0.264618,2091564147
ADA-GBP,2021-01-31,0.26461,0.273918,0.24732,0.251798,0.251798,1792808469
ADA-GBP,2021-02-01,0.251739,0.30527,0.243849,0.293976,0.293976,2806492913
ADA-GBP,2021-02-02,0.294647,0.331445,0.283927,0.312059,0.312059,4762299282
ADA-GBP,2021-02-03,0.311848,0.327949,0.304445,0.323367,0.323367,2673163380
ADA-GBP,2021-02-04,0.323336,0.327481,0.302005,0.322587,0.322587,2598725533
ADA-GBP,2021-02-05,0.322653,0.405254,0.321396,0.391566,0.391566,4956441730
ADA-GBP,2021-02-06,0.391481,0.478745,0.380719,0.457093,0.457093,5903547651
ADA-GBP,2021-02-07,0.457782,0.51144,0.427292,0.482766,0.482766,8190281269
ADA-GBP,2021-02-08,0.482141,0.523677,0.462078,0.496529,0.496529,6588641644
ADA-GBP,2021-02-09,0.496262,0.51334,0.486229,0.509219,0.509219,4259715958
ADA-GBP,2021-02-10,0.509242,0.682448,0.509242,0.672635,0.672635,9158916224
ADA-GBP,2021-02-11,0.673,0.704275,0.630415,0.671718,0.671718,7694463221
ADA-GBP,2021-02-12,0.67125,0.684819,0.631625,0.668598,0.668598,5804681449
ADA-GBP,2021-02-13,0.668478,0.686281,0.601794,0.654327,0.654327,5441753179
ADA-GBP,2021-02-14,0.654768,0.66074,0.588933,0.611694,0.611694,5161792233
